Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest_Arts,Interest_Others,Interest_Sports,Interest_Technology,Interest_Unknown
31.0,0,0,3.53873,7.107153788023613,2.53264,6.309517165919174,True,False,False,False,False
25.0,0,0,1.08653,7.669279232654681,8.60158,6.178474403413925,True,False,False,False,False
29.0,1,0,5.23977,6.2392561207424,9.89936,5.088463064252901,False,False,True,False,False
28.0,0,0,3.78631,3.4877802460227336,7.28295,7.840688146282275,False,False,False,False,True
23.0,0,0,7.03524,4.968219269096897,5.26798,5.357514766852019,False,False,True,False,False
29.0,1,0,9.21328,4.586323947337156,6.61602,6.259015406455869,False,False,True,False,False
29.0,1,0,3.36684,3.744307210570896,2.72725,3.249683624282029,False,True,False,False,False
27.0,1,0,1.79412,5.331019738562874,1.0575,5.654037141967695,False,False,True,False,False
30.0,1,0,0.16018,5.345473983946308,9.26011,6.828259704392066,False,False,True,False,False
27.0,1,0,8.63518,6.971067471402836,7.0881,5.021539434376217,False,False,False,False,True
26.0,1,0,3.14605,6.583853850688433,2.48889,6.894505700394471,True,False,False,False,False
29.0,1,1,2.41569,6.139484498735363,8.87028,4.178405881358634,False,True,False,False,False
24.0,0,0,9.95555,6.771516603657533,7.92108,6.100534857388595,True,False,False,False,False
28.0,0,0,7.02794,3.6858869232357474,5.95206,6.789239575266198,False,False,True,False,False
28.0,1,1,2.12393,6.756089597816984,9.88291,5.22053696096702,False,False,False,False,True
26.0,0,0,4.53322,4.847364214169442,8.64691,6.114537807070248,False,False,True,False,False
35.0,1,1,6.61843,6.691098260968646,8.32142,7.457906348730086,True,False,False,False,False
31.0,0,0,0.65773,6.153058037474674,4.66987,6.3695200853981655,False,False,False,False,True
25.0,1,0,1.24996,6.996562314243337,3.6356,6.169161213576563,False,False,False,False,True
25.0,0,0,7.20818,7.25242653297764,8.63316,6.420140540823617,False,False,False,True,False
29.0,0,0,1.84928,6.3608818055859295,9.71152,6.190207692619827,False,True,False,False,False
31.0,1,0,5.9867,4.874409077339287,5.53102,6.242166058594184,False,False,False,True,False
22.0,1,0,0.99914,4.232684698204195,3.47942,6.354112545278628,True,False,False,False,False
28.0,0,0,0.47583,6.327742482881424,5.06044,4.2228150690757165,True,False,False,False,False
27.0,0,1,7.75087,4.699696033515661,8.3171,6.136932142700441,True,False,False,False,False
33.0,1,0,2.46435,6.709913241975559,9.53299,5.764792770000975,False,False,True,False,False
34.0,0,0,7.92402,6.301976157193678,0.42681,5.18218545320663,True,False,False,False,False
18.0,0,0,0.0407,4.170150857693014,9.25782,6.238761745568212,False,True,False,False,False
20.0,0,0,7.31997,6.839468754542718,3.51016,5.535335745367454,False,False,True,False,False
31.0,0,0,6.15578,5.008787522605291,9.23969,5.301221349021726,False,False,True,False,False
26.0,0,0,2.42425,6.537108082249857,2.6788,6.536284785647903,False,False,False,True,False
18.0,1,0,8.03433,4.07290927535124,0.84391,7.085578002418922,False,False,True,False,False
35.0,0,1,0.4789,3.696184519301574,4.12779,6.544948090567167,True,False,False,False,False
28.0,1,1,6.34574,5.237446955059621,8.94392,4.859824389585266,False,False,False,False,True
39.0,0,1,1.00668,6.147526258633262,5.17708,3.785922763602972,False,False,False,True,False
30.0,1,0,2.3864,6.123618718609588,0.18463,6.122542436055136,True,False,False,False,False
26.0,1,0,7.0867,6.741662904671816,8.40306,1.1001683994128255,False,False,False,False,True
27.0,0,0,7.90413,4.977029469693497,1.06548,3.9869205581758793,False,False,False,False,True
32.0,1,0,1.96522,6.468720951146385,1.8595,6.1909402182206765,True,False,False,False,False
25.0,0,0,1.92846,7.5255734137766845,7.93148,6.010065308420693,False,True,False,False,False
26.0,0,0,4.4062,5.261462210096772,5.27766,5.780140065596827,False,False,True,False,False
26.0,1,1,4.08843,6.481899712497267,1.26591,5.110568493795715,False,True,False,False,False
35.0,0,0,4.94413,6.642745857241211,6.4145,6.314084861063231,False,False,False,True,False
26.0,0,1,0.20197,6.608182965425369,4.21461,5.052342298675157,True,False,False,False,False
24.0,0,0,3.93207,5.653545219566164,6.4427,3.959582215951208,False,False,False,False,True
19.0,0,0,6.15677,6.258982599460127,7.28288,5.620775197084858,False,False,False,True,False
31.0,1,0,8.90644,3.3799784215181607,4.84334,5.414499017320372,True,False,False,False,False
42.0,0,0,4.26174,6.367520492810948,7.54085,6.188876482744199,True,False,False,False,False
20.0,0,0,1.38709,6.510294130445852,3.80589,4.712114998224446,False,False,False,True,False
29.0,0,0,8.99206,5.736230419790171,4.28215,6.083330490894762,False,False,False,True,False
22.0,1,0,9.09716,7.0681131561985495,2.58729,4.290078200647957,False,False,False,False,True
24.0,0,0,1.25192,6.45322082168308,4.39267,7.6172979214409855,False,False,False,False,True
26.0,1,0,6.53715,6.307685829462644,8.34551,6.39302457133336,True,False,False,False,False
26.0,0,0,6.27171,6.959095070619522,8.26754,5.1447427908948775,False,False,True,False,False
19.0,0,0,2.20441,3.935476474991192,2.71789,4.054450471349416,False,True,False,False,False
39.0,0,0,7.77984,6.211611987634497,9.70247,6.6298599465966666,True,False,False,False,False
34.0,1,0,9.44443,3.757781020214112,8.18455,6.446090498015965,False,False,False,False,True
21.0,1,0,3.4035,7.567957321469987,3.80971,6.3633162427731405,True,False,False,False,False
22.0,1,1,3.55276,7.480325613169775,6.52671,6.222344520385742,False,True,False,False,False
28.0,1,1,0.74029,6.755283877820156,6.30838,4.822295288041785,False,False,False,True,False
29.0,0,1,6.17263,6.270340097203421,7.84358,5.201075438075478,False,False,False,True,False
31.0,1,0,8.48509,6.341290890005702,8.92699,0.0,False,False,False,False,True
29.0,0,0,3.99047,4.222343924350772,8.04045,6.087710095247136,False,False,False,True,False
26.0,0,0,9.13064,5.238128083540454,1.68177,5.343206544232183,False,False,False,True,False
23.0,1,0,0.72387,3.654587870617206,1.17572,2.38718780568646,True,False,False,False,False
27.0,0,0,1.77542,6.715007689323139,3.05691,2.2099447905015017,False,False,False,False,True
29.0,1,0,9.44788,4.628275946424147,5.0759,7.782627879210096,False,False,False,False,True
25.0,1,1,0.24635,7.329785982138322,5.86784,1.6854049477268145,False,False,False,False,True
29.0,0,0,9.15793,6.855374550836864,2.6211,5.4924435224614125,True,False,False,False,False
30.0,0,0,8.42575,5.575211954522574,7.7463,4.83579313912427,False,False,True,False,False
28.0,1,0,2.14478,6.721837232056642,9.36505,4.639476856311752,False,False,False,False,True
37.0,1,0,1.42469,7.827374549263204,6.66006,7.521714612060988,False,False,False,False,True
32.0,1,0,6.30491,6.9104494942397805,4.89659,3.997679689368317,True,False,False,False,False
20.0,0,0,1.72524,4.257209492767664,0.53602,3.110713566998072,False,False,False,False,True
33.0,1,0,3.95852,6.73091707702084,9.79575,6.4088948512184825,False,False,False,False,True
24.0,0,0,4.28353,6.433975867458316,6.26613,5.949164882835355,False,False,False,True,False
20.0,1,0,0.74982,6.168402642733079,6.94297,6.010146964236842,False,False,True,False,False
31.0,1,0,3.28463,6.685784017903836,7.64206,4.552028538724389,False,False,False,False,True
25.0,0,1,4.26117,4.215917868647681,8.92314,4.203680068162217,True,False,False,False,False
33.0,0,0,4.39783,4.444772323876708,4.83955,6.333615258005561,False,False,False,False,True
30.0,1,0,8.0628,6.148550541560409,8.23037,6.846806097875374,False,False,False,True,False
27.0,1,0,1.67364,4.400832089693734,7.445,6.07798112279912,False,False,False,False,True
27.0,0,0,0.77548,3.562992579754513,7.60667,5.150588695247908,True,False,False,False,False
23.0,1,0,6.00747,5.498606459107527,3.0975,4.238854578227421,False,True,False,False,False
25.0,1,0,4.20579,4.809674474184334,0.25913,6.196568650700764,True,False,False,False,False
30.0,0,0,8.58448,7.460118566927651,7.85534,6.943210233266093,False,True,False,False,False
23.0,1,0,2.60751,3.622594901392751,4.74988,3.309021465724568,False,False,False,False,True
28.0,0,0,0.02112,3.73887373315354,3.23874,4.575468499422135,False,False,False,False,True
23.0,0,0,9.93737,6.235016148219983,7.38037,6.091304442901942,False,False,False,False,True
30.0,0,0,3.27133,6.437928046049713,0.59669,6.378871157192662,False,False,False,True,False
30.0,1,0,6.37283,6.146360764691663,9.20102,6.222662372566225,False,False,False,False,True
32.0,0,1,6.80631,7.4609964933944495,1.83956,0.8652533586837752,False,False,False,True,False
31.0,1,0,3.823,6.1948226205028005,5.15445,5.230628861247322,False,False,True,False,False
24.0,1,0,4.25095,6.272241430938234,7.78239,6.309061348168687,False,False,False,False,True
23.0,0,0,8.37903,5.175352876380496,2.185,7.010876320973949,True,False,False,False,False
35.0,1,0,6.93546,5.761963351746852,3.37292,4.450621879456581,False,False,False,False,True
31.0,1,0,1.31621,6.38816709880618,1.42769,6.06899826839297,False,False,False,False,True
31.0,1,0,1.16152,4.812172393802633,3.60357,6.617041564718587,False,False,False,False,True
22.0,0,0,8.31375,3.403716166784843,7.02884,7.327651382142793,False,False,False,False,True
40.0,0,1,0.91026,5.696306139697381,9.82909,5.7772030435439525,True,False,False,False,False
24.0,1,0,7.05017,6.2717720269334505,4.53071,2.262787586325373,True,False,False,False,False
33.0,1,0,0.54896,5.21975743806495,4.70499,5.751531338984736,False,False,True,False,False
27.0,1,0,8.73077,6.628673923508131,9.78788,5.728132320818011,False,False,True,False,False
40.0,1,0,0.75018,6.342600831018977,1.65299,6.732412071303905,False,False,False,False,True
31.0,1,0,9.2736,6.254150666008209,0.57292,6.304561354277112,True,False,False,False,False
29.0,0,0,9.00662,4.032183262478794,1.40509,2.2645557581978517,True,False,False,False,False
22.0,0,1,5.43034,5.680598738579564,3.35108,4.9619780816867465,True,False,False,False,False
33.0,0,1,8.04638,6.525652869802403,1.74721,3.8153673302808655,False,False,True,False,False
22.0,1,0,6.91669,5.006458917372367,0.17064,5.848913933147196,False,False,False,False,True
26.0,1,1,2.82873,6.239053560379571,1.55818,3.814904212015541,False,True,False,False,False
27.0,0,0,7.06011,5.47307482671179,8.97184,6.831058929416323,False,False,False,False,True
24.0,0,1,9.85667,7.403349068231347,8.93988,5.1844391301389,False,False,False,True,False
27.0,0,0,7.21904,6.209463237574475,5.44821,5.183452344906678,False,False,False,False,True
29.0,1,0,0.84425,6.575171042354139,0.19039,5.393043503924008,False,False,False,True,False
33.0,0,0,1.53188,7.808669795656538,7.71866,6.987507434501608,False,False,False,True,False
26.0,1,1,3.6204,6.32726315794365,4.43236,5.408528756488486,False,False,True,False,False
23.0,0,0,3.08047,6.701663943821503,8.33224,5.124516411014536,False,False,False,False,True
31.0,0,0,1.83385,6.84264569085614,0.77335,6.367863449187341,False,True,False,False,False
32.0,0,1,8.59457,6.862129336049236,9.26787,5.332256002061532,True,False,False,False,False
26.0,0,1,0.86286,6.906812446076195,3.04279,2.6666171175960502,False,False,False,False,True
32.0,1,1,0.13299,6.142702775392764,7.36433,5.804567001161097,True,False,False,False,False
28.0,0,0,1.07894,4.4353909992116,8.89355,4.865311452066526,False,False,True,False,False
23.0,0,0,4.8581,4.873356074337589,2.18661,6.841908419217794,False,False,False,True,False
32.0,1,0,7.96221,4.732679196315815,8.13348,3.605571457883304,False,False,True,False,False
26.0,1,0,7.24733,5.087214744547415,1.4215,6.4033502344876085,False,False,False,False,True
24.0,0,0,5.65874,7.989568018278865,9.50483,6.462238113255933,False,True,False,False,False
24.0,1,0,4.55385,4.763318264404859,8.93387,6.64224877092746,False,False,False,False,True
27.0,0,0,4.83916,4.297154590622887,9.51209,5.558385798007907,False,False,False,True,False
22.0,0,0,0.60895,6.54742570097288,6.92817,5.344715931956428,False,False,True,False,False
23.0,1,1,7.08847,6.130273928632168,2.54936,4.427710324184407,False,False,True,False,False
35.0,1,1,0.43532,5.528109976251999,1.74868,4.211588940684622,False,False,False,False,True
29.0,1,1,0.40141,6.607035451261305,8.85705,4.609739748211646,True,False,False,False,False
30.0,0,0,0.00565,6.338815798378863,1.1449,6.422140556779547,False,True,False,False,False
25.0,0,0,1.58031,3.590664819863182,6.11254,6.194446631541334,True,False,False,False,False
25.0,1,0,6.34513,6.277421783909015,4.4257,6.473221407887287,False,False,False,True,False
29.0,0,0,5.93778,4.648873703957895,6.4503,6.460846696874663,False,False,False,False,True
29.0,1,1,1.09391,6.220116217656824,3.51798,1.8140019199944923,False,False,False,False,True
28.0,1,0,5.61872,6.763043327369853,4.10247,4.349751675611204,False,True,False,False,False
23.0,0,0,2.66628,4.817828998097656,9.33683,6.02880856419223,False,False,False,False,True
32.0,0,0,0.61961,7.2854913191279875,2.43836,6.2730653982291935,False,False,False,False,True
24.0,1,0,8.8695,6.293004676145911,7.47369,6.307322242420626,False,False,False,False,True
24.0,0,1,6.39708,4.486866697430765,0.53887,5.2595651503638,False,False,False,True,False
21.0,1,0,6.48991,4.459313755896735,9.43529,6.149460780759041,False,False,False,False,True
24.0,1,0,0.37899,6.80097359950907,2.35987,6.291841824024438,False,True,False,False,False
29.0,0,0,3.67599,6.718093366433939,0.78747,6.599605695641895,False,False,False,True,False
20.0,1,0,9.62372,6.321988615045479,2.42068,7.321401414696031,False,False,False,False,True
34.0,0,1,8.25834,5.927018539007193,2.65455,2.3554073711993664,False,False,False,False,True
26.0,1,1,4.5556,6.848397185490172,8.87919,2.965653397871561,True,False,False,False,False
31.0,1,0,1.12027,3.5783040851999046,8.18537,5.741312538696274,False,False,True,False,False
38.0,1,0,7.10465,4.24583969206885,1.67419,6.347652236218548,False,False,False,True,False
23.0,1,0,6.82025,7.242658065748952,2.43361,3.8035985600934032,False,False,False,True,False
27.0,0,0,3.15539,6.249612962775766,6.85079,5.585759225600505,False,False,True,False,False
30.0,1,0,2.12915,6.246245718471376,4.59357,5.844395776221567,False,False,True,False,False
25.0,1,0,8.09371,6.452657291905893,8.36569,6.552690025643995,False,False,False,False,True
28.0,0,0,3.76345,6.121130462204162,0.15194,3.3833533659756823,False,False,False,False,True
29.0,1,1,6.8217,6.383979478169134,7.8257,4.493117368540132,False,False,False,False,True
23.0,1,0,7.29014,6.212156351564008,6.93595,3.267019871765,False,True,False,False,False
32.0,0,0,1.70648,6.456567809531967,2.05032,5.383376736302007,False,False,True,False,False
29.0,0,1,7.62557,4.564021979485559,9.30847,4.268679326764638,True,False,False,False,False
22.0,0,0,0.24552,5.155889576987195,4.12066,6.06539431838358,True,False,False,False,False
23.0,1,1,1.35907,3.709790130999861,9.67901,5.310173972563287,False,False,False,False,True
23.0,1,0,2.88801,5.15380859498365,0.72967,4.813100785765943,False,False,False,False,True
21.0,0,0,4.31399,3.1982892358089137,6.76581,6.057263023155613,False,True,False,False,False
30.0,1,0,2.91285,6.926196652341378,2.16641,6.991630629360419,False,True,False,False,False
21.0,1,0,1.44372,6.421007700514208,8.36253,6.153588368728306,False,False,False,True,False
23.0,0,0,2.24073,6.071676006759176,8.21864,5.506773983023085,False,False,True,False,False
27.0,1,1,1.43788,6.134429960555372,4.9497,1.791216490731978,False,False,False,False,True
24.0,0,1,9.85802,6.9071780852364535,4.27601,5.241509534064929,True,False,False,False,False
27.0,0,0,1.60221,5.630967437660099,5.53629,4.78084361220702,True,False,False,False,False
30.0,1,0,7.39694,6.88722934819235,7.08142,2.503651970736834,False,False,False,True,False
28.0,1,0,1.45139,4.514051774129204,7.03201,6.100173723828767,False,False,False,True,False
35.0,1,0,3.82182,6.670349416181341,8.37397,5.050883593553603,False,False,True,False,False
22.0,0,1,9.29197,4.904830471594675,2.76961,7.178081310047025,False,False,False,False,True
30.0,0,0,2.43462,6.389565953435244,8.64689,5.435255376649387,False,False,True,False,False
25.0,1,0,2.49884,7.673544707451531,2.93317,5.854985914507754,False,False,False,False,True
29.0,0,0,4.856,6.050505187836912,2.17026,6.252477468012656,False,False,False,False,True
34.0,1,0,0.18138,5.146859878056042,5.64727,6.395417264148479,True,False,False,False,False
21.0,1,0,0.47877,5.845186951723757,1.00206,7.197916182398509,False,True,False,False,False
24.0,0,0,2.03352,6.569319494858002,5.43221,6.70006141448245,False,True,False,False,False
23.0,0,0,2.97848,4.6991564812283055,0.13342,5.743217240078477,False,False,True,False,False
27.0,1,0,3.04097,5.498906655541717,9.27452,6.051513120150813,True,False,False,False,False
23.0,0,0,8.33963,6.356258521825496,6.80532,5.438192220313794,False,False,True,False,False
20.0,1,0,5.35091,5.112345082825943,8.82922,6.224074532576847,False,False,False,True,False
38.0,0,0,0.94981,5.176725449326256,0.50071,5.40371958624494,False,False,True,False,False
25.0,1,0,6.93473,3.5127910645374936,6.62714,6.017017449269651,False,True,False,False,False
25.0,1,0,3.8913,6.8227561956802685,9.18359,6.531495833786469,False,False,False,False,True
33.0,0,0,9.73952,7.357513953193524,5.21247,3.948714420289935,False,False,False,False,True
27.0,1,0,4.57341,4.281042418418211,9.37771,4.145712098310106,False,True,False,False,False
23.0,1,0,2.75899,5.100590697798523,7.7877,6.242830209369082,False,False,False,False,True
28.0,1,0,3.46049,3.82208196419804,3.21745,6.209410181117654,False,False,True,False,False
26.0,0,0,2.4075,7.426277993969623,9.64216,8.366437718979695,False,False,False,False,True
24.0,0,1,1.41914,4.689608442144925,8.87365,3.759724024808658,True,False,False,False,False
33.0,0,1,0.0377,6.683674382131619,9.40429,4.186793006266639,False,False,False,False,True
33.0,0,0,3.43197,7.056828885541803,0.05228,6.589176572984175,False,True,False,False,False
21.0,1,0,5.02008,5.045709864503501,9.67781,4.587263542486081,True,False,False,False,False
23.0,0,0,6.0057,5.301217716739709,8.80927,7.257607693228099,True,False,False,False,False
21.0,1,1,9.66629,6.174879667649424,5.88137,2.799598807174073,False,False,False,False,True
27.0,0,0,4.1741,6.353757253032594,7.16643,5.036053368220959,False,False,True,False,False
28.0,1,0,7.1612,6.185913140685819,4.68488,4.652123774572827,False,False,False,False,True
31.0,1,1,1.76843,5.425284150791963,1.22628,6.043340706844768,False,False,False,False,True
29.0,1,0,6.44234,6.99549371210132,1.72322,6.592334410584905,True,False,False,False,False
26.0,1,0,6.4098,6.842474651122474,7.83226,6.905138983464809,False,False,False,False,True
25.0,0,1,8.24353,4.111577564263313,5.7056,3.142269196202733,False,False,False,True,False
20.0,1,0,3.4479,3.9165535657003785,0.62912,5.08241381723677,False,False,True,False,False
22.0,1,0,7.92199,6.295109489347743,8.58145,5.936504799780907,False,True,False,False,False
37.0,0,0,7.70115,6.880372060742897,9.95962,3.6068917979623993,False,True,False,False,False
34.0,1,1,3.99328,6.243685859091403,3.38901,5.028514774504176,False,True,False,False,False
25.0,0,0,5.13659,3.5602689228464977,8.92748,5.42875903866522,False,False,False,True,False
21.0,1,0,8.30164,6.007051891536092,9.6497,6.311093003771743,False,False,True,False,False
29.0,0,1,5.47119,6.65904411961826,4.02278,3.2751550201459434,False,False,False,False,True
32.0,1,0,3.04543,6.40767535575433,6.86366,6.8132681733370095,False,False,True,False,False
35.0,0,1,5.07087,7.75054890222094,1.44415,5.115713863811582,True,False,False,False,False
22.0,1,0,6.11775,4.993209381064033,9.03251,6.165831874311759,True,False,False,False,False
20.0,1,0,0.97141,4.515083826163712,5.22362,5.796141239334151,True,False,False,False,False
24.0,0,1,6.06337,6.9841454595731,6.15062,4.445667241633442,False,False,False,False,True
25.0,0,0,1.46494,5.176725538777414,9.82328,6.179574066536855,False,False,False,False,True
34.0,1,1,5.12296,7.191626766524524,5.63156,4.692286768649442,False,True,False,False,False
25.0,1,0,3.45753,5.064573196579351,4.15301,5.159016236170978,False,False,True,False,False
38.0,1,0,6.61261,6.406039694921434,4.08941,6.164558499293943,False,False,False,False,True
26.0,0,0,1.96944,6.568307470845582,7.55402,6.106294506162414,False,True,False,False,False
22.0,1,0,7.67338,5.492603124886467,9.55498,6.295781526243744,True,False,False,False,False
20.0,1,0,0.87744,5.186677516490987,8.53376,6.776772222762451,False,False,False,False,True
31.0,0,0,3.49453,7.328416761819284,4.0069,2.403139269551876,True,False,False,False,False
23.0,1,0,7.44856,6.140848698946788,6.17775,6.268183317869476,False,False,False,False,True
30.0,0,0,1.19847,6.127254647159511,7.23315,6.4628221336732254,False,False,False,False,True
27.0,0,0,0.21212,6.124816709723151,1.38217,5.626813216971478,True,False,False,False,False
27.0,0,0,5.45724,7.6954056000422995,9.39853,5.308884936315742,False,False,True,False,False
30.0,1,0,4.87446,6.536818125197735,9.69929,3.102416713494263,False,False,False,False,True
30.0,1,0,9.28822,6.539963127557247,2.78728,6.906584498353269,False,False,False,False,True
34.0,1,0,8.87805,6.633971563801701,3.50761,6.090329581413262,False,True,False,False,False
27.0,1,0,9.49293,5.150022535414834,4.83966,4.566602771405894,False,True,False,False,False
27.0,0,0,1.60754,6.117110398483628,5.39187,7.383794249570704,False,False,True,False,False
26.0,0,0,9.50375,6.385750017059332,2.56854,5.426277748909766,False,False,True,False,False
24.0,0,0,3.14741,6.354787551691783,5.51123,6.746880723813269,True,False,False,False,False
33.0,1,0,0.00685,7.034260591497955,5.02641,6.842223888048703,False,False,False,True,False
30.0,0,1,1.54896,6.577158167325562,9.71586,5.094793315288731,False,False,False,False,True
25.0,1,0,1.82465,2.9955493920566507,8.24186,5.791407211965524,False,False,True,False,False
24.0,0,1,1.80026,4.786003858540608,8.75847,6.284133263925817,False,True,False,False,False
26.0,0,0,2.4075,7.426277993969623,9.64216,8.366437718979695,False,False,False,False,True
26.0,1,0,9.06113,5.811287734331317,8.9332,2.443794637160563,False,False,False,False,True
36.0,0,0,1.22567,6.191330886293183,9.38279,4.949733537392135,False,False,False,False,True
28.0,0,0,2.99631,7.188883133932438,5.90946,7.1873329051609325,False,True,False,False,False
29.0,0,0,4.81028,4.857177844037205,8.09796,6.6998416378242585,False,False,False,True,False
27.0,1,0,4.5986,5.024054802683856,7.53504,3.3090503272964007,True,False,False,False,False
31.0,1,0,7.75065,6.230518351791552,7.54355,7.477148076805741,True,False,False,False,False
34.0,0,0,3.08594,4.60533843907253,4.21203,4.57289389725354,True,False,False,False,False
34.0,1,0,1.53183,3.8911698862483832,0.07742,6.626153525002386,False,False,False,True,False
23.0,1,0,0.7011,5.52117035811474,4.03532,5.200729208561391,False,False,True,False,False
33.0,1,0,0.81726,6.094186817533396,2.62217,6.975405390220931,False,False,False,False,True
34.0,0,0,1.46891,4.338445887271363,1.52902,6.292615399943935,False,False,False,True,False
30.0,1,0,7.4433,5.740717911952911,8.92518,5.901469774535342,False,False,True,False,False
40.0,0,0,3.6261,6.715803541747415,9.13681,5.211367870290029,False,False,True,False,False
24.0,1,0,2.61811,6.466551221789577,3.1321,4.83332275530615,False,True,False,False,False
23.0,0,0,8.70451,5.694321856437374,2.31561,6.767922234269767,False,False,False,False,True
29.0,1,0,3.44676,6.402164226211498,3.11615,6.641974553591742,False,False,False,False,True
33.0,1,0,0.85549,7.675557026839701,8.90271,6.293794820355967,False,False,True,False,False
30.0,1,0,7.43167,4.569502947261085,8.70079,7.271020944876215,False,False,True,False,False
29.0,1,0,6.48338,5.048573942078985,9.11667,5.138301635522952,False,False,False,True,False
20.0,1,1,6.49092,6.573588907100586,0.31978,4.482682885062416,False,False,True,False,False
27.0,0,1,1.25847,6.542610164655029,4.00166,3.2671781991941358,False,False,False,False,True
30.0,1,0,1.01235,7.118995516026699,9.62549,6.249239981738678,True,False,False,False,False
25.0,0,0,1.96452,7.2761854337543586,7.91503,6.513039112145721,False,True,False,False,False
35.0,1,0,8.18955,6.144365954968585,8.57997,7.427014021419255,False,True,False,False,False
26.0,0,1,4.95413,4.721948116088012,6.4859,3.4222577934616742,False,True,False,False,False
27.0,0,0,9.73985,7.131757800348678,6.27022,6.614887146033976,False,False,False,False,True
29.0,1,0,3.59064,6.866944915892708,8.27045,5.315180441616586,False,False,True,False,False
22.0,1,0,5.08886,2.697893468734181,7.70679,5.129363518226588,False,False,False,False,True
21.0,0,0,4.99946,7.9179861644624925,7.74021,1.9892274755838768,False,False,False,False,True
27.0,1,0,4.98522,7.731192436627174,1.00778,7.302825179956347,False,False,False,False,True
24.0,1,0,5.6958,6.45436391803876,4.11017,6.094828395186092,False,False,False,False,True
27.0,0,0,1.55519,6.679436737832425,1.13405,4.504241377215707,False,False,True,False,False
23.0,1,1,1.21409,3.390894352309491,4.86044,6.06107945058699,False,False,False,True,False
25.0,1,0,1.37186,5.895636804404582,0.73399,6.651669032794092,False,False,False,False,True
26.0,0,0,0.67188,7.196249372901841,6.28725,5.301266254288327,False,False,True,False,False
36.0,1,1,4.27055,6.657068316036772,2.84644,5.081359403521251,False,False,False,False,True
25.0,1,0,9.81447,7.015595715327777,9.98183,4.921296575626357,True,False,False,False,False
30.0,1,0,1.22073,5.499999707585313,7.4667,5.878065062873247,False,False,False,False,True
23.0,1,0,8.38472,6.773161934428741,5.77712,4.282005940316148,False,False,False,False,True
25.0,1,0,2.28851,6.75426832278966,7.30039,4.720013851687272,False,False,False,True,False
33.0,0,0,0.86398,8.001466337930548,8.15895,7.3001045310232,False,False,False,False,True
31.0,1,0,6.32119,6.718438219501596,7.53644,7.552520813377677,False,False,False,False,True
20.0,0,1,7.58572,3.535074816238077,7.20238,3.613013255942526,False,False,True,False,False
22.0,1,0,3.02232,5.011428999707542,7.0823,6.046413493820147,False,False,False,False,True
28.0,1,0,6.2992,6.516692257016406,9.70622,5.293998086761249,False,False,False,False,True
22.0,1,0,0.20237,5.730203359825014,8.89259,3.34952790655337,False,True,False,False,False
26.0,0,0,4.61278,6.934486652716488,8.92003,3.878457243743303,False,False,False,True,False
23.0,1,0,2.1727,5.214111220997647,3.53826,6.296322082401616,False,False,False,False,True
37.0,1,0,3.82951,7.507411114070376,7.11799,5.118610883105237,False,False,True,False,False
23.0,0,0,6.32719,7.852651361207997,6.0282,4.438311777397679,False,True,False,False,False
35.0,0,0,8.26097,7.085847144385818,2.05114,6.251576422037947,False,False,True,False,False
23.0,1,0,2.34791,7.08137752016021,3.60674,6.138737206674478,False,False,False,True,False
35.0,1,0,6.6177,6.373099526498447,0.16785,6.75427570968868,False,True,False,False,False
31.0,1,0,8.2988,4.210097213773923,2.61237,6.06241651198546,False,False,True,False,False
36.0,0,0,3.45661,6.047583360421888,3.07659,6.612281453068425,True,False,False,False,False
20.0,0,0,0.5374,2.720082453052028,6.43249,6.071428360052699,True,False,False,False,False
26.0,1,0,4.55016,4.542058486501781,9.96042,6.231949657732525,False,True,False,False,False
27.0,1,0,4.07408,7.169104563326671,4.95498,6.696396291288187,False,False,False,False,True
24.0,1,0,0.98477,6.309140831004565,6.70886,5.549826944869266,True,False,False,False,False
29.0,1,0,8.25139,7.058122523943159,3.63689,4.57794189999995,False,True,False,False,False
28.0,0,0,1.92892,6.941840392202385,6.14804,6.440059259074912,False,False,True,False,False
25.0,0,0,2.6425,6.455152951575247,8.49184,6.686350971750482,True,False,False,False,False
19.0,1,0,6.1358,5.564054575303062,8.133,5.403609585653607,False,False,True,False,False
28.0,0,0,2.78472,7.371254878508686,0.14602,4.399160137834033,False,False,True,False,False
27.0,0,0,7.03175,4.462023571213912,3.29014,6.566124686311633,False,True,False,False,False
27.0,1,1,8.21295,6.191498794182724,2.32175,5.41286143941272,True,False,False,False,False
23.0,0,1,6.34927,3.4208453289312706,3.39323,2.582750885642921,False,False,False,False,True
22.0,1,1,1.97314,5.495184560445579,7.75229,4.316038907910606,False,False,False,False,True
39.0,0,0,4.1338,6.038564123527852,9.14318,4.78570044305703,False,False,False,True,False
25.0,1,0,7.06956,3.682937134347336,6.36332,4.597059531998155,False,True,False,False,False
24.0,0,0,8.81258,5.2235220066059656,7.85051,6.073401252461547,False,False,False,False,True
26.0,1,0,3.21362,5.098083555551525,7.92747,4.406718426308142,False,True,False,False,False
31.0,0,0,5.16236,5.998257119203297,8.39642,6.397267387421672,False,False,True,False,False
24.0,1,0,7.40788,5.39486610007889,7.44437,6.218507071384829,False,False,False,False,True
18.0,0,0,9.57946,5.102116294253353,9.74536,6.008674341969469,False,False,False,False,True
30.0,1,0,1.96963,3.7958251178972966,7.01868,6.37993455682045,False,True,False,False,False
